smoker,revenu_estime_mois,historique_credits,score_credit,loyer_mensuel,montant_pret
1,2370.0,0.0,725.0,767.914,500.0
0,1512.0,4.0,324.0,920.29,15637.931483116514
0,3577.0,1.0,611.0,970.89,500.0
1,2511.0,4.0,335.0,1220.28,500.0
0,4178.0,5.0,557.0,882.5219999999999,38786.02258457793
0,3615.0,4.0,576.0,756.858,500.0
0,3699.0,2.0,577.0,822.982,500.0
1,2309.0,3.0,581.0,969.97,6824.706236121776
0,1217.0,1.0,553.0,849.732,500.0
1,4552.0,2.0,790.0,760.4839999999999,500.0
0,3352.0,5.0,527.0,795.988,27056.669054141723
1,2096.0,1.0,306.0,942.03,11631.378311895272
0,3473.0,3.0,741.0,732.57,20941.35533451329
1,4254.0,4.0,352.0,803.412,24459.4745517227
0,3168.0,5.0,331.0,929.676,20369.88983084691
0,3165.0,0.0,580.0,1018.4920000000002,20304.149653791694
0,2097.0,1.0,553.0,781.896,9063.992193063728
1,3828.0,5.0,376.0,596.984,4929.495735749877
0,3003.0,4.0,576.0,725.634,500.0
0,3005.0,0.0,451.0,684.0960000000001,11994.155565786166
1,2012.0,4.0,707.0,470.642,3353.4330106364587
0,5080.0,5.0,782.0,959.4619999999999,13703.88297040526
0,2146.0,1.0,568.0,961.08,500.0
0,1230.0,4.0,576.0,706.956,24435.34008926936
1,5518.0,0.0,580.0,988.994,500.0
1,2838.0,4.0,576.0,1169.92,500.0
1,3444.0,1.0,553.0,795.3120000000001,500.0
0,3578.0,2.0,577.0,834.7199999999999,6622.300339722123
1,864.0,5.0,828.0,270.52,500.0
0,2661.0,0.0,659.0,796.7719999999999,11383.645355092256
1,534.0,4.0,574.0,749.968,19635.997764467586
1,500.0,3.0,581.0,482.6199999999999,19517.82898274985
0,2612.0,4.0,556.0,862.2,500.0
1,1741.0,0.0,580.0,583.77,500.0
0,1751.0,2.0,577.0,658.222,500.0
1,2561.0,3.0,335.0,900.7119999999999,19516.817267980667
0,555.0,5.0,736.0,846.186,18978.120835594247
0,4065.0,2.0,369.0,861.45,4496.717317037311
0,621.0,3.0,845.0,858.44,2504.610141047304
0,1379.0,5.0,422.0,909.354,500.0
1,3164.0,0.0,580.0,1018.4920000000002,500.0
0,647.0,3.0,699.0,643.462,13005.741673146224
0,2230.0,2.0,320.0,725.284,500.0
0,3120.0,1.0,544.0,572.274,28648.772767630267
1,4324.0,2.0,577.0,802.2199999999999,500.0
0,500.0,3.0,337.0,713.5759999999999,500.0
1,4963.0,4.0,576.0,331.03,13331.74594014329
1,2117.0,1.0,553.0,1043.1919999999998,500.0
1,2348.0,2.0,448.0,1307.961000000001,4759.946047931218
1,2075.0,1.0,553.0,767.5999999999999,500.0
1,1685.0,4.0,643.0,733.538,8636.79294278348
1,1487.0,3.0,550.0,568.684,500.0
1,1975.0,4.0,576.0,855.0259999999998,500.0
0,4059.0,1.0,553.0,854.534,500.0
1,3509.0,0.0,744.0,801.5120000000001,500.0
0,3003.0,5.0,557.0,676.96,26649.02967602682
1,1915.0,3.0,493.0,666.536,18028.991851950024
0,4140.0,4.0,576.0,542.492,828.5931393066742
1,1933.0,2.0,577.0,908.2480000000002,500.0
1,1524.0,5.0,557.0,822.45,20229.357657695746
0,1872.0,2.0,321.0,641.9459999999999,25731.459876239493
1,500.0,5.0,420.0,650.918,500.0
1,4145.0,5.0,557.0,926.6140000000001,500.0
0,1515.0,4.0,831.0,787.884,500.0
0,1808.0,3.0,581.0,790.258,39972.446769433605
1,5066.0,2.0,577.0,958.4040000000001,31279.742991111896
0,2755.0,0.0,801.0,875.05,33204.5400367384
1,1522.0,2.0,577.0,850.5800000000002,500.0
1,1981.0,2.0,653.0,759.722,500.0
1,4797.0,0.0,663.0,813.3120000000001,9911.22582326303
0,3624.0,0.0,580.0,1022.3040000000001,500.0
1,2836.0,1.0,553.0,754.562,500.0
0,4466.0,2.0,369.0,828.758,26843.61226337767
0,500.0,5.0,557.0,656.9540000000001,500.0
1,3258.0,4.0,550.0,956.646,21421.379721887948
0,2974.0,5.0,557.0,1007.0380000000001,14974.19121062256
1,3145.0,1.0,621.0,971.08,500.0
1,2513.0,1.0,553.0,748.97,15466.498817494508
0,4483.0,4.0,804.0,654.742,23580.485140549903
1,1191.0,3.0,581.0,834.982,500.0
0,2374.0,0.0,816.0,683.268,31540.66438672988
0,2406.0,4.0,576.0,963.356,33581.25319432047
1,2407.0,2.0,577.0,892.1719999999999,4658.501555863989
0,1808.0,5.0,557.0,887.5200000000001,35199.24968214522
1,2414.0,0.0,623.0,665.336,500.0
0,3836.0,0.0,580.0,511.48400000000004,14931.5320834179
1,3994.0,0.0,443.0,765.844,500.0
1,2989.0,4.0,595.0,849.0599999999998,12229.95280457813
0,954.0,3.0,580.0,996.008,32459.69464009423
1,3776.0,2.0,608.0,1068.0520000000001,12526.507075535286
1,1833.0,1.0,553.0,783.96,22104.480358947632
1,2771.0,5.0,750.0,1002.7299999999999,500.0
1,2103.0,4.0,576.0,856.01,10051.55635890977
0,1233.0,0.0,431.0,706.9560000000001,21868.545933568254
1,1691.0,4.0,576.0,915.9860000000001,500.0
1,1895.0,2.0,514.0,923.4379999999999,500.0
0,3401.0,0.0,789.0,854.7120000000001,29666.38886169505
0,4522.0,2.0,534.0,1054.752,500.0
0,3329.0,4.0,701.0,633.6960000000001,29571.190441546645
0,5954.0,5.0,557.0,548.01,9747.12238551886
1,500.0,1.0,561.0,429.38,10222.903479506209
0,2976.0,2.0,491.0,1007.0380000000001,500.0
0,3126.0,2.0,577.0,693.508,12133.434758795634
0,2599.0,3.0,581.0,1226.34,24111.650847522527
0,2121.0,3.0,536.0,817.298,16707.320410262688
1,1895.0,4.0,590.0,923.4379999999999,500.0
0,1085.0,1.0,553.0,705.548,500.0
0,3100.0,5.0,557.0,901.918,12870.396799192902
1,2070.0,2.0,782.0,739.762,5333.960879065305
1,1814.0,4.0,576.0,425.13,5861.601369813137
1,2895.0,1.0,558.0,497.32,3691.353682371368
0,2461.0,2.0,577.0,889.2299999999999,13321.319313721186
1,1518.0,2.0,473.0,935.2980000000001,20258.69713971608
1,2287.0,1.0,817.0,835.1020000000001,500.0
1,2324.0,5.0,557.0,602.158,500.0
0,2989.0,2.0,577.0,849.0599999999998,500.0
1,3587.0,4.0,576.0,696.132,5624.842961073869
0,2121.0,3.0,301.0,1073.218,10090.280141473597
1,2968.0,0.0,580.0,1063.492,500.0
1,1413.0,5.0,557.0,873.89,8398.433450596822
1,1197.0,1.0,553.0,1003.0519999999999,12046.957747907947
1,500.0,2.0,577.0,713.5759999999999,21541.000792745766
1,3542.0,0.0,580.0,567.97,21249.6816805135
0,500.0,4.0,576.0,650.918,500.0
1,2011.0,4.0,576.0,631.0799999999999,500.0
0,3917.0,0.0,479.0,947.3520000000001,3687.2000423902095
1,1362.0,5.0,557.0,843.118,500.0
1,3146.0,4.0,576.0,639.592,14712.236943974063
0,2214.0,1.0,502.0,988.6560000000002,1434.4868463231576
1,2821.0,5.0,615.0,1131.536,10327.666763148058
1,3095.0,2.0,577.0,583.0040000000001,6704.007734065711
0,3334.0,3.0,581.0,703.82,500.0
0,2093.0,2.0,503.0,477.47799999999995,21984.782657532254
1,1647.0,0.0,631.0,500.32000000000005,500.0
0,636.0,2.0,577.0,1274.01,25509.828333795755
0,1545.0,2.0,577.0,656.64,20007.60148801386
1,6149.0,5.0,399.0,756.332,500.0
0,625.0,4.0,525.0,805.906,25669.544147114568
1,4590.0,5.0,557.0,718.108,500.0
1,3818.0,0.0,406.0,860.374,6310.894952435596
0,1969.0,4.0,825.0,664.5980000000001,500.0
0,2844.0,2.0,513.0,715.5179999999999,7918.3760303489635
1,2403.0,4.0,576.0,981.972,4652.61609834892
0,2170.0,5.0,361.0,922.424,2109.7498014256
0,1615.0,5.0,557.0,827.75,11933.705374909388
1,1430.0,3.0,581.0,696.388,10662.337309807588
1,3294.0,4.0,576.0,588.0740000000001,20083.799078767785
1,2447.0,4.0,576.0,545.646,17799.342438982523
0,2319.0,4.0,576.0,921.01,7802.151982839824
1,1434.0,5.0,557.0,827.5020000000001,2758.344639080622
1,3558.0,4.0,774.0,964.8519999999999,20479.891924403964
0,1324.0,5.0,557.0,433.12399999999997,13812.433639724204
0,4575.0,5.0,557.0,760.014,35429.88270013368
1,2135.0,0.0,433.0,837.576,500.0
1,3460.0,1.0,553.0,842.5699999999999,2691.7497447580117
1,1658.0,1.0,810.0,850.1899999999999,500.0
0,3686.0,0.0,580.0,584.946,6187.566829254596
1,3206.0,0.0,580.0,875.508,3772.281134117141
0,2917.0,4.0,576.0,1026.826,22358.420336895884
1,500.0,3.0,581.0,837.7660000000002,500.0
1,2611.0,4.0,720.0,1062.214,13080.390952444215
0,3457.0,2.0,577.0,842.5699999999999,500.0
0,3587.0,4.0,576.0,956.77,500.0
0,4318.0,2.0,313.0,802.2199999999999,12444.18000177468
1,3595.0,0.0,580.0,911.03,500.0
0,2477.0,5.0,557.0,776.778,500.0
0,2187.0,5.0,557.0,515.58,19108.03741947397
0,1284.0,5.0,832.0,460.86,2384.5536798229077
0,500.0,4.0,576.0,333.72,500.0
1,2239.0,4.0,576.0,715.994,500.0
1,2182.0,0.0,580.0,720.3,500.0
0,731.0,3.0,652.0,896.17,5307.985327485585
1,3026.0,3.0,490.0,1025.7040000000002,500.0
0,3168.0,5.0,588.0,939.6660000000002,500.0
0,3318.0,4.0,576.0,1307.961000000001,500.0
1,3843.0,4.0,576.0,825.1859999999999,500.0
0,2040.0,3.0,581.0,851.24,500.0
1,500.0,4.0,576.0,650.918,500.0
0,2506.0,0.0,369.0,590.316,500.0
1,3547.0,2.0,577.0,581.7819999999999,500.0
1,1924.0,5.0,401.0,754.25,500.0
0,2534.0,3.0,581.0,723.874,36251.98140644804
1,3709.0,0.0,434.0,819.7180000000001,500.0
0,3905.0,4.0,576.0,774.7239999999999,500.0
0,1878.0,5.0,557.0,726.256,500.0
0,3264.0,1.0,561.0,785.19,12129.644682555154
0,1453.0,5.0,697.0,742.76,500.0
1,1147.0,1.0,482.0,663.6360000000001,3350.7180556311887
0,4282.0,0.0,358.0,1307.961000000001,500.0
1,500.0,0.0,435.0,806.098,500.0
1,4289.0,3.0,581.0,759.48,25955.66267887512
1,1829.0,4.0,753.0,847.6879999999999,500.0
1,2169.0,2.0,577.0,867.7059999999999,17270.929221085047
0,4509.0,0.0,716.0,1307.961000000001,500.0
0,1651.0,1.0,752.0,738.434,18336.33658243077
1,1597.0,0.0,566.0,1070.7240000000002,500.0
0,2537.0,3.0,581.0,834.4559999999999,12105.214143035842
1,2923.0,4.0,576.0,1049.152,9990.21926296556
1,4189.0,2.0,577.0,777.82,37981.27373010091
0,2487.0,0.0,457.0,720.0759999999999,5609.118288848591
0,500.0,1.0,825.0,595.65,21428.9113174765
0,1263.0,3.0,581.0,883.3300000000002,29312.28190133257
0,3515.0,1.0,553.0,1113.69,19456.80937018341
1,1760.0,5.0,557.0,817.79,500.0
0,2476.0,2.0,577.0,776.778,33237.51040497477
1,2948.0,1.0,553.0,897.18,500.0
1,3582.0,3.0,581.0,311.92,500.0
0,1171.0,3.0,840.0,546.39,7036.933982637373
0,500.0,0.0,760.0,650.918,6871.1122444362445
0,4130.0,3.0,581.0,500.62600000000003,23800.2848639697
1,2560.0,5.0,787.0,866.05,500.0
1,1892.0,1.0,711.0,910.842,15088.916475610826
1,3056.0,1.0,553.0,953.6940000000001,30181.130879989247
0,500.0,2.0,577.0,818.22,500.0
1,2193.0,0.0,580.0,1000.85,500.0
1,2850.0,2.0,577.0,703.33,1439.6910306125149
0,1254.0,2.0,318.0,883.6740000000002,500.0
1,1226.0,5.0,790.0,641.76,500.0
0,5020.0,3.0,317.0,1072.3760000000002,5105.148839307339
1,2025.0,1.0,321.0,747.662,500.0
1,4389.0,2.0,577.0,714.228,12451.179224418414
1,4336.0,1.0,553.0,895.8299999999999,500.0
0,1423.0,2.0,326.0,810.0020000000001,500.0
1,2554.0,1.0,553.0,750.878,500.0
1,3056.0,0.0,580.0,1220.23,32214.32524541761
0,4065.0,3.0,581.0,808.29,17602.745150823277
1,1929.0,0.0,580.0,806.3860000000001,500.0
0,2536.0,0.0,466.0,786.808,1317.5446060193783
1,1900.0,2.0,352.0,813.472,500.0
0,3579.0,4.0,576.0,800.254,17535.458832323646
0,3616.0,3.0,581.0,880.616,500.0
0,1727.0,4.0,576.0,801.002,19319.196148001323
1,1205.0,5.0,557.0,975.32,500.0
0,2329.0,5.0,453.0,645.9379999999999,500.0
1,2692.0,2.0,577.0,1042.914,3398.056868350395
0,4219.0,3.0,617.0,792.73,30210.38076884105
1,1043.0,5.0,706.0,851.652,500.0
0,1234.0,0.0,580.0,706.9559999999999,37222.27624402957
1,4411.0,1.0,599.0,1153.842,500.0
0,4536.0,3.0,483.0,787.082,22791.084281492807
0,819.0,5.0,667.0,949.402,30067.215410477864
0,2070.0,2.0,577.0,739.762,17545.045868818048
1,2493.0,2.0,577.0,598.932,20817.4575589118
0,1873.0,4.0,825.0,620.522,14792.258324997892
1,2852.0,5.0,357.0,809.31,500.0
0,2490.0,0.0,429.0,648.02,26040.882828038008
1,2251.0,3.0,581.0,1049.02,500.0
0,606.0,2.0,779.0,789.0240000000001,500.0
1,3188.0,0.0,580.0,871.3340000000001,6150.042727113279
0,500.0,1.0,553.0,713.5759999999999,500.0
0,3751.0,0.0,580.0,735.2259999999999,20588.76654653692
1,3178.0,0.0,580.0,817.1199999999999,20706.61052436241
1,1528.0,5.0,455.0,778.51,500.0
0,2999.0,3.0,637.0,525.36,5645.743153641728
0,2350.0,1.0,553.0,1133.498,23561.000208170462
0,2871.0,3.0,581.0,798.398,1779.1326697419652
1,2485.0,1.0,401.0,643.1200000000001,500.0
0,2671.0,3.0,729.0,639.59,500.0
1,785.0,3.0,581.0,642.1,500.0
0,3712.0,1.0,452.0,771.05,500.0
0,2322.0,3.0,581.0,921.01,500.0
1,3454.0,0.0,580.0,723.412,11411.63837833595
1,3728.0,1.0,389.0,837.832,1239.7332161618597
1,5381.0,2.0,438.0,608.3259999999999,20285.71703516849
0,2083.0,5.0,402.0,730.3399999999999,20821.972562863903
0,2790.0,5.0,544.0,770.678,500.0
0,2564.0,0.0,580.0,717.2439999999999,21735.303398241387
0,4028.0,0.0,789.0,729.558,18298.694122291112
0,3465.0,2.0,378.0,910.2760000000001,16018.562486023637
0,2562.0,4.0,772.0,900.7119999999999,27460.961336772674
0,4361.0,3.0,581.0,849.118,22040.55911743361
0,1610.0,1.0,716.0,692.662,500.0
1,2453.0,0.0,580.0,760.5060000000001,500.0
1,2829.0,0.0,661.0,652.2520000000001,7172.698675956677
0,2733.0,2.0,577.0,852.542,500.0
0,3140.0,5.0,727.0,619.432,25804.57376723502
0,3822.0,1.0,716.0,662.0379999999999,9236.974544372835
1,3008.0,0.0,580.0,748.548,16233.503687503098
1,663.0,2.0,577.0,597.19,7892.259969746159
1,3131.0,2.0,577.0,265.2039,7213.026972635107
1,4499.0,2.0,402.0,1105.118,27757.07286397715
1,500.0,0.0,544.0,482.6199999999999,18672.718706990217
1,1250.0,5.0,557.0,1307.961000000001,500.0
0,3912.0,3.0,581.0,1071.03,30288.82670482222
0,2051.0,1.0,553.0,767.15,35233.927736663914
0,4141.0,4.0,576.0,803.12,10073.290791595377
1,2096.0,0.0,580.0,1129.98,500.0
1,3634.0,4.0,595.0,1083.536,18094.90172010177
1,2303.0,5.0,478.0,1036.642,500.0
1,1759.0,1.0,553.0,841.074,10508.958169952964
0,2369.0,5.0,557.0,834.618,500.0
0,4653.0,0.0,321.0,645.726,28626.23311421219
0,2661.0,1.0,553.0,796.7719999999999,500.0
0,500.0,2.0,606.0,713.5759999999999,6791.945868893442
1,3103.0,1.0,553.0,1204.87,10856.91282140522
1,3922.0,5.0,557.0,1037.66,500.0
0,3986.0,4.0,368.0,1289.58,13136.35075059826
1,5501.0,1.0,628.0,988.994,20069.891635762317
0,2489.0,3.0,449.0,607.1000000000001,16951.603550852673
1,1108.0,1.0,553.0,721.398,500.0
1,665.0,0.0,827.0,842.682,500.0
1,2843.0,5.0,453.0,768.5260000000001,500.0
1,1984.0,3.0,451.0,588.21,500.0
0,1503.0,1.0,553.0,902.8380000000001,19262.618653466987
1,2882.0,0.0,573.0,767.55,4958.093848446732
0,2260.0,3.0,640.0,683.436,16332.531480122769
1,1839.0,4.0,546.0,708.818,8834.20723482096
0,2409.0,1.0,553.0,747.512,500.0
0,500.0,3.0,621.0,906.95,10970.335139378954
1,1631.0,4.0,576.0,742.66,500.0
0,500.0,4.0,576.0,806.098,13974.147005918265
0,3813.0,4.0,608.0,865.5780000000001,21288.389851588887
0,2944.0,1.0,553.0,873.97,24807.49331799818
1,1787.0,3.0,581.0,650.222,500.0
0,1627.0,0.0,356.0,678.4,500.0
1,858.0,0.0,786.0,821.016,3195.0854436875466
1,4252.0,1.0,401.0,803.412,500.0
1,1537.0,3.0,682.0,886.96,25491.392829455865
0,1131.0,0.0,467.0,671.032,18195.158740213275
1,4589.0,0.0,389.0,718.108,500.0
0,3877.0,2.0,577.0,647.4739999999999,24453.461863581266
0,1637.0,5.0,591.0,292.94,500.0
1,2274.0,2.0,577.0,923.4939999999999,16434.10507499428
0,4112.0,3.0,581.0,665.4259999999999,30351.331916078558
1,987.0,0.0,778.0,696.784,13882.841056177624
0,1106.0,1.0,559.0,750.434,17470.91347498265
0,716.0,5.0,632.0,638.208,500.0
0,4276.0,0.0,478.0,777.494,16040.427506050592
0,3772.0,4.0,386.0,677.904,500.0
1,657.0,1.0,553.0,741.508,13996.712302238768
1,2686.0,1.0,457.0,975.93,500.0
1,3183.0,5.0,557.0,820.406,11329.728378623
0,1175.0,2.0,763.0,641.362,22166.333438067617
1,2220.0,3.0,581.0,576.24,5323.233433464113
1,3042.0,2.0,596.0,554.51,34442.777781919875
0,2724.0,5.0,557.0,629.2360000000001,18479.79922513718
0,3136.0,3.0,581.0,353.46,500.0
0,4518.0,2.0,834.0,1135.262,22743.289460155636
0,2321.0,3.0,581.0,921.01,500.0
1,2296.0,1.0,664.0,324.22,26039.1924673522
1,3720.0,4.0,576.0,683.53,8333.450879489175
0,2507.0,3.0,665.0,590.316,32502.45738968504
0,956.0,2.0,577.0,1053.1860000000001,31005.98202931224
0,1236.0,5.0,797.0,621.3720000000001,30334.938442549043
1,770.0,1.0,530.0,735.374,500.0
0,1948.0,0.0,580.0,900.086,500.0
0,3307.0,4.0,576.0,937.16,13109.174932150589
0,1184.0,0.0,580.0,824.708,19058.859948114423
0,4327.0,0.0,671.0,802.22,21377.04583434361
1,2704.0,0.0,443.0,884.836,17229.709250531378
0,2639.0,1.0,553.0,741.266,26010.58630043527
0,3633.0,1.0,756.0,1002.762,19853.504939045702
1,3056.0,3.0,780.0,652.5,500.0
1,3801.0,0.0,580.0,682.47,11418.884064746571
1,3042.0,4.0,576.0,554.51,500.0
1,3145.0,4.0,576.0,874.79,22914.99168546076
1,2599.0,5.0,557.0,1046.914,500.0
1,4151.0,4.0,576.0,933.358,12190.848654481688
0,3410.0,5.0,707.0,1014.8,11206.62143586454
1,1980.0,0.0,580.0,920.45,500.0
0,3250.0,5.0,557.0,1023.518,16924.14431523937
0,1925.0,4.0,674.0,713.958,39179.539908572944
0,2918.0,1.0,553.0,1108.38,35674.54425456137
0,2603.0,1.0,558.0,773.056,36000.05811992677
0,3866.0,0.0,580.0,712.67,16844.098492553883
0,3337.0,2.0,687.0,793.052,32790.127870949305
0,1655.0,5.0,557.0,851.4739999999999,5177.434130280867
0,1954.0,5.0,557.0,814.3120000000001,6366.342859916189
0,2315.0,2.0,749.0,924.6200000000001,17200.94367853948
1,2560.0,0.0,557.0,918.018,20101.202727313528
1,1731.0,3.0,581.0,829.0260000000001,500.0
0,3665.0,0.0,356.0,1112.17,17977.875617211103
0,1815.0,3.0,581.0,547.96,16183.317063799392
0,3778.0,0.0,595.0,1054.4919999999997,500.0
0,1581.0,3.0,711.0,870.684,28646.555726940034
1,855.0,3.0,581.0,1001.6380000000001,500.0
1,1605.0,3.0,568.0,734.0719999999999,4721.270985384865
0,2490.0,2.0,324.0,607.1,11850.369614690995
1,500.0,3.0,754.0,654.534,13519.885861560002
0,1580.0,5.0,496.0,836.5600000000001,500.0
1,4391.0,5.0,557.0,634.864,500.0
1,1430.0,5.0,557.0,696.388,500.0
1,2868.0,5.0,557.0,656.09,3936.987882199189
0,5013.0,3.0,606.0,1102.45,23530.673118409748
1,1923.0,4.0,576.0,713.958,9548.136652521298
0,2434.0,1.0,553.0,664.93,15614.34166031232
1,1564.0,4.0,576.0,400.222,500.0
0,3815.0,4.0,576.0,803.632,23774.942935441304
0,3118.0,2.0,577.0,498.13,34422.793749033444
1,2709.0,0.0,580.0,827.5620000000001,500.0
1,4923.0,1.0,720.0,904.94,500.0
1,1152.0,5.0,614.0,820.344,500.0
1,1704.0,2.0,577.0,965.57,9216.207178620856
1,4556.0,1.0,558.0,760.484,14310.105944880894
1,2777.0,4.0,576.0,1000.21,500.0
1,2697.0,2.0,593.0,872.61,4136.961924127789
1,3379.0,3.0,632.0,900.208,500.0
1,963.0,2.0,808.0,825.348,13706.389154946404
0,2101.0,4.0,576.0,1038.872,14866.12069737865
1,986.0,5.0,557.0,601.832,500.0
0,2730.0,0.0,306.0,729.298,13357.067779901594
0,2446.0,3.0,581.0,701.9499999999999,500.0
0,888.0,2.0,684.0,458.53,12878.232973245456
1,3122.0,3.0,581.0,520.07,13927.24723130989
0,2843.0,0.0,335.0,715.518,7502.270222325245
1,1960.0,5.0,557.0,641.038,500.0
1,2752.0,4.0,308.0,519.52,500.0
1,4656.0,2.0,577.0,645.726,2776.0609225830044
1,4629.0,3.0,581.0,599.914,500.0
0,2403.0,4.0,576.0,981.972,29413.15319571625
1,1570.0,1.0,302.0,524.3100000000001,500.0
0,574.0,2.0,577.0,785.8320000000001,500.0
1,2824.0,2.0,577.0,1122.674,500.0
0,2114.0,3.0,581.0,725.822,11307.782559114445
1,1853.0,5.0,557.0,791.276,500.0
1,2420.0,2.0,677.0,664.4159999999999,500.0
0,859.0,5.0,659.0,922.392,24135.058602084555
1,1293.0,0.0,692.0,803.36,500.0
0,3539.0,0.0,580.0,546.456,13612.407133409852
1,3441.0,3.0,581.0,851.302,8437.208767183267
0,1012.0,2.0,719.0,949.92,500.0
1,778.0,1.0,553.0,661.674,500.0
1,3265.0,5.0,416.0,599.094,500.0
0,2706.0,5.0,557.0,900.2439999999999,3877.8074054585
1,2556.0,2.0,577.0,730.0559999999999,11820.033586900914
1,1180.0,3.0,581.0,840.9359999999999,500.0
1,2399.0,4.0,378.0,894.4619999999999,13779.911053967198
0,3674.0,3.0,805.0,980.67,3164.246634451308
1,1357.0,5.0,557.0,617.11,11560.70320160385
0,3264.0,4.0,576.0,599.094,929.7763521751212
1,2582.0,4.0,576.0,782.222,34147.79260060682
0,1619.0,1.0,553.0,898.284,15302.681075646327
0,2043.0,1.0,315.0,789.0999999999999,500.0
1,3001.0,5.0,557.0,838.854,18178.48080575543
0,2105.0,4.0,576.0,880.0859999999999,23766.373186543675
0,500.0,5.0,746.0,837.7660000000002,500.0
1,2326.0,4.0,654.0,653.408,11882.756633659226
1,1275.0,3.0,399.0,672.77,500.0
1,2442.0,0.0,536.0,611.582,10830.209741177352
0,1305.0,2.0,693.0,646.28,10101.05452495821
1,1803.0,0.0,580.0,893.7280000000001,12610.398169813208
0,2884.0,2.0,550.0,862.4100000000001,19179.76512783229
1,1313.0,0.0,580.0,871.0039999999999,500.0
0,2623.0,3.0,581.0,1022.6580000000001,26853.928695081147
1,1157.0,3.0,581.0,941.8459999999999,500.0
1,500.0,0.0,835.0,878.36,500.0
1,500.0,5.0,362.0,880.78,500.0
0,1929.0,4.0,576.0,534.39,500.0
1,4212.0,0.0,498.0,740.538,7340.3351191521215
1,2710.0,2.0,577.0,733.522,8350.020806292578
0,3743.0,4.0,576.0,982.6,500.0
0,3637.0,5.0,559.0,1049.57,500.0
0,2399.0,3.0,581.0,960.552,24371.0037136856
1,2735.0,1.0,553.0,699.4440000000001,8307.651250757117
1,2829.0,2.0,709.0,652.2520000000001,34155.3626437111
1,1425.0,4.0,576.0,847.4559999999999,500.0
0,2765.0,3.0,490.0,750.1600000000001,500.0
0,1239.0,0.0,580.0,660.438,19392.197578300144
1,3498.0,4.0,576.0,702.028,19448.51023941856
0,1742.0,1.0,553.0,753.396,500.0
0,1618.0,4.0,525.0,880.4560000000001,500.0
0,616.0,1.0,553.0,865.9399999999999,18874.85325054591
0,1116.0,5.0,325.0,751.858,500.0
0,1557.0,4.0,714.0,716.0980000000002,14999.72299381132
1,5229.0,2.0,546.0,867.952,31985.810502368557
1,500.0,1.0,439.0,806.098,1554.9784895225127
0,4676.0,2.0,577.0,884.7540000000001,13604.61722709536
1,2140.0,0.0,603.0,930.36,500.0
0,2846.0,0.0,580.0,745.922,37134.03361326907
0,1799.0,4.0,576.0,644.112,32006.62874522987
1,2142.0,3.0,581.0,954.79,3738.973660484334
0,1433.0,2.0,577.0,818.266,500.0
0,1998.0,0.0,332.0,755.63,500.0
0,3940.0,3.0,581.0,787.408,39248.30414047689
0,1848.0,3.0,581.0,854.344,10887.25496705418
1,2118.0,2.0,306.0,992.732,500.0
0,2824.0,2.0,577.0,1084.51,23709.566990356063
1,3158.0,4.0,576.0,930.796,1105.0090464535544
0,2006.0,4.0,576.0,759.5139999999999,15604.632244799475
1,585.0,5.0,734.0,769.3,500.0
1,4957.0,2.0,577.0,907.21,30889.06847054531
1,500.0,2.0,577.0,806.098,500.0
0,2385.0,1.0,553.0,992.4060000000002,500.0
0,500.0,5.0,651.0,482.6199999999999,500.0
1,1984.0,2.0,577.0,790.0540000000001,500.0
1,1815.0,0.0,304.0,639.14,8071.638569685192
1,2191.0,0.0,580.0,918.8939999999999,5169.781301290168
1,1944.0,0.0,836.0,761.2819999999999,500.0
0,4457.0,3.0,503.0,796.758,19189.51348210835
0,2472.0,4.0,576.0,865.6780000000001,1201.466648638526
0,3578.0,4.0,576.0,822.1200000000001,18516.1132155603
0,2338.0,5.0,557.0,641.434,500.0
1,4419.0,5.0,557.0,1307.961000000001,500.0
1,3973.0,1.0,553.0,672.8439999999999,572.9266151975784
1,2986.0,2.0,577.0,623.516,500.0
1,2804.0,4.0,449.0,688.716,1315.377855211905
0,3485.0,1.0,690.0,484.16,14655.976575182704
0,3397.0,1.0,553.0,689.05,6128.1928851452185
1,500.0,4.0,576.0,650.918,500.0
1,1441.0,2.0,565.0,1307.961000000001,15677.7412061166
1,2664.0,5.0,557.0,700.76,500.0
0,2988.0,3.0,304.0,350.82,500.0
0,957.0,0.0,580.0,837.274,601.5892381444185
0,500.0,5.0,557.0,663.35,500.0
1,3167.0,2.0,745.0,987.182,40528.20690293357
1,5037.0,5.0,557.0,852.9119999999999,15236.480650484404
1,1167.0,1.0,553.0,886.734,6054.168117300304
0,3190.0,5.0,557.0,622.87,24133.44170721536
0,500.0,1.0,414.0,482.6199999999999,25395.491172086597
1,1045.0,4.0,378.0,851.652,500.0
0,4358.0,3.0,581.0,770.2539999999999,13923.371423371214
0,2073.0,4.0,576.0,758.0060000000001,7696.4604789687455
1,1430.0,5.0,557.0,696.388,500.0
0,1687.0,1.0,337.0,564.27,32244.15268333524
0,4221.0,2.0,533.0,636.0600000000001,500.0
0,3748.0,0.0,580.0,1069.02,500.0
1,3576.0,5.0,563.0,970.89,12009.026420338245
0,2011.0,3.0,581.0,490.37,500.0
0,4706.0,5.0,557.0,789.8800000000001,12816.893600619926
0,500.0,3.0,618.0,837.7660000000002,14621.737792041486
